%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=208119, 2023/05/29 16:1:7.22)
11 177 1.499324e-01 1.053653e+00 9.892290e-01 9.892290e-01 9.893181e-01 9.893465e-01 9.893817e-01 9.893928e-01 9.894402e-01 9.895447e-01 9.896748e-01 9.897509e-01 9.897985e-01 9.898833e-01 9.899963e-01 9.900494e-01 9.902620e-01 9.903405e-01 9.904949e-01 9.906256e-01 9.907326e-01 9.908956e-01 9.910448e-01 9.911491e-01 9.912834e-01 9.915886e-01 9.917599e-01 9.919776e-01 9.924293e-01 9.924380e-01 9.926752e-01 9.928838e-01 9.931240e-01 9.932527e-01 9.937709e-01 9.941602e-01 9.945033e-01 9.950751e-01 9.952808e-01 9.953967e-01 9.958463e-01 9.962331e-01 9.968945e-01 9.974536e-01 9.976356e-01 9.981913e-01 9.991358e-01 9.998332e-01 1.000280e+00 1.000615e+00 1.001576e+00 1.003034e+00 1.004040e+00 1.004518e+00 1.005270e+00 1.006397e+00 1.006552e+00 1.009025e+00 1.010048e+00 1.010381e+00 1.012049e+00 1.014664e+00 1.016604e+00 1.027244e+00 1.053653e+00 
12 193 1.490547e-01 1.058542e+00 9.883577e-01 9.883577e-01 9.884243e-01 9.884638e-01 9.884933e-01 9.886249e-01 9.886705e-01 9.887794e-01 9.889285e-01 9.889770e-01 9.891423e-01 9.891761e-01 9.893955e-01 9.894480e-01 9.896438e-01 9.896895e-01 9.899172e-01 9.900497e-01 9.902529e-01 9.903551e-01 9.905637e-01 9.906091e-01 9.908548e-01 9.910276e-01 9.910705e-01 9.915502e-01 9.916997e-01 9.919463e-01 9.923318e-01 9.927578e-01 9.929233e-01 9.933718e-01 9.936540e-01 9.938832e-01 9.940790e-01 9.944731e-01 9.947224e-01 9.952884e-01 9.959226e-01 9.962936e-01 9.971597e-01 9.973354e-01 9.976274e-01 9.987438e-01 9.992017e-01 9.998690e-01 1.000314e+00 1.002087e+00 1.002411e+00 1.003291e+00 1.003679e+00 1.005249e+00 1.005619e+00 1.006684e+00 1.008367e+00 1.009717e+00 1.010489e+00 1.011793e+00 1.014006e+00 1.015903e+00 1.020812e+00 1.029063e+00 1.058542e+00 
13 209 1.476734e-01 1.063530e+00 9.874412e-01 9.874412e-01 9.875647e-01 9.876029e-01 9.877004e-01 9.877715e-01 9.878841e-01 9.879911e-01 9.880664e-01 9.883051e-01 9.884512e-01 9.885215e-01 9.885708e-01 9.887190e-01 9.889840e-01 9.891025e-01 9.892656e-01 9.894055e-01 9.895532e-01 9.897389e-01 9.899888e-01 9.900465e-01 9.902075e-01 9.902755e-01 9.906126e-01 9.911615e-01 9.912881e-01 9.915253e-01 9.919465e-01 9.925917e-01 9.927651e-01 9.929419e-01 9.933338e-01 9.936928e-01 9.941644e-01 9.943849e-01 9.949359e-01 9.952724e-01 9.956163e-01 9.963133e-01 9.966728e-01 9.970457e-01 9.978599e-01 9.986556e-01 9.993203e-01 1.000406e+00 1.001272e+00 1.001533e+00 1.002924e+00 1.003066e+00 1.004646e+00 1.004913e+00 1.006894e+00 1.008672e+00 1.009605e+00 1.010048e+00 1.010571e+00 1.012572e+00 1.013284e+00 1.015673e+00 1.021827e+00 1.030273e+00 1.063530e+00 
14 225 1.458438e-01 1.068495e+00 9.865153e-01 9.865153e-01 9.866806e-01 9.868169e-01 9.870099e-01 9.870492e-01 9.872207e-01 9.872962e-01 9.874570e-01 9.875386e-01 9.875551e-01 9.876973e-01 9.878243e-01 9.880126e-01 9.882834e-01 9.884186e-01 9.885603e-01 9.887854e-01 9.888883e-01 9.889622e-01 9.893785e-01 9.895332e-01 9.898181e-01 9.901555e-01 9.905765e-01 9.907918e-01 9.911877e-01 9.914057e-01 9.917253e-01 9.919113e-01 9.924808e-01 9.926434e-01 9.933975e-01 9.935174e-01 9.937877e-01 9.941424e-01 9.943521e-01 9.951034e-01 9.955773e-01 9.963523e-01 9.964211e-01 9.970789e-01 9.973147e-01 9.979571e-01 9.994233e-01 1.000338e+00 1.000927e+00 1.001632e+00 1.002124e+00 1.003795e+00 1.004447e+00 1.004812e+00 1.007274e+00 1.008344e+00 1.009674e+00 1.010625e+00 1.011773e+00 1.012898e+00 1.014111e+00 1.016076e+00 1.021564e+00 1.030414e+00 1.068495e+00 
15 241 1.436076e-01 1.072229e+00 9.857355e-01 9.857355e-01 9.859980e-01 9.861078e-01 9.861498e-01 9.862081e-01 9.863952e-01 9.865267e-01 9.866814e-01 9.868332e-01 9.868785e-01 9.869307e-01 9.871426e-01 9.873519e-01 9.875139e-01 9.878422e-01 9.879411e-01 9.880929e-01 9.884345e-01 9.886779e-01 9.889456e-01 9.891208e-01 9.896187e-01 9.901287e-01 9.904045e-01 9.904888e-01 9.906622e-01 9.910758e-01 9.915582e-01 9.918508e-01 9.923224e-01 9.926686e-01 9.927713e-01 9.930718e-01 9.935321e-01 9.940879e-01 9.944189e-01 9.950437e-01 9.955872e-01 9.962245e-01 9.963443e-01 9.968734e-01 9.987508e-01 9.991335e-01 9.997332e-01 1.000249e+00 1.000509e+00 1.002137e+00 1.002629e+00 1.003329e+00 1.003989e+00 1.005635e+00 1.007673e+00 1.007782e+00 1.009816e+00 1.011317e+00 1.012402e+00 1.013813e+00 1.014667e+00 1.016285e+00 1.028415e+00 1.031033e+00 1.072229e+00 
16 257 1.402668e-01 1.076944e+00 9.849583e-01 9.849583e-01 9.851190e-01 9.851974e-01 9.852536e-01 9.853746e-01 9.856447e-01 9.857258e-01 9.858863e-01 9.861056e-01 9.861789e-01 9.863048e-01 9.865001e-01 9.866635e-01 9.868985e-01 9.873589e-01 9.875046e-01 9.877340e-01 9.879084e-01 9.881212e-01 9.882193e-01 9.889383e-01 9.890821e-01 9.894923e-01 9.896773e-01 9.899366e-01 9.900257e-01 9.906755e-01 9.910262e-01 9.913944e-01 9.917143e-01 9.919902e-01 9.927507e-01 9.929671e-01 9.932559e-01 9.935297e-01 9.945609e-01 9.950033e-01 9.952506e-01 9.956506e-01 9.964659e-01 9.966045e-01 9.980389e-01 9.994244e-01 9.997142e-01 1.000108e+00 1.001398e+00 1.001836e+00 1.002620e+00 1.003806e+00 1.005889e+00 1.006665e+00 1.007542e+00 1.009026e+00 1.009743e+00 1.011591e+00 1.012613e+00 1.013783e+00 1.015346e+00 1.017207e+00 1.029328e+00 1.030233e+00 1.076944e+00 
17 273 1.384502e-01 1.079004e+00 9.840219e-01 9.840219e-01 9.842037e-01 9.843736e-01 9.844258e-01 9.845720e-01 9.849610e-01 9.851020e-01 9.852242e-01 9.853348e-01 9.854000e-01 9.855934e-01 9.859981e-01 9.861815e-01 9.862507e-01 9.867995e-01 9.869332e-01 9.871172e-01 9.872364e-01 9.875289e-01 9.880737e-01 9.883160e-01 9.887437e-01 9.889042e-01 9.891054e-01 9.894628e-01 9.900923e-01 9.903944e-01 9.908485e-01 9.911673e-01 9.917069e-01 9.918891e-01 9.922201e-01 9.926732e-01 9.927148e-01 9.931060e-01 9.943265e-01 9.944640e-01 9.951503e-01 9.955918e-01 9.963465e-01 9.969505e-01 9.976445e-01 9.987937e-01 9.994285e-01 1.000309e+00 1.001765e+00 1.001988e+00 1.002854e+00 1.005153e+00 1.005902e+00 1.006906e+00 1.008227e+00 1.009551e+00 1.010802e+00 1.012021e+00 1.012662e+00 1.014655e+00 1.016707e+00 1.021407e+00 1.029304e+00 1.029746e+00 1.079004e+00 
18 289 1.373233e-01 1.080722e+00 9.832910e-01 9.832910e-01 9.833716e-01 9.837537e-01 9.839015e-01 9.839986e-01 9.840413e-01 9.843498e-01 9.844548e-01 9.846089e-01 9.847010e-01 9.851580e-01 9.852415e-01 9.854261e-01 9.858470e-01 9.860129e-01 9.863476e-01 9.866735e-01 9.867986e-01 9.871476e-01 9.876766e-01 9.879106e-01 9.879656e-01 9.881753e-01 9.886610e-01 9.893171e-01 9.894132e-01 9.901598e-01 9.904551e-01 9.905466e-01 9.911711e-01 9.914991e-01 9.920699e-01 9.923262e-01 9.925063e-01 9.933474e-01 9.940599e-01 9.943659e-01 9.951489e-01 9.956896e-01 9.966370e-01 9.977061e-01 9.982585e-01 9.986831e-01 9.988980e-01 1.000683e+00 1.001432e+00 1.002110e+00 1.002597e+00 1.004905e+00 1.005762e+00 1.007054e+00 1.008277e+00 1.010727e+00 1.011351e+00 1.012422e+00 1.013567e+00 1.016176e+00 1.017360e+00 1.024017e+00 1.029405e+00 1.031506e+00 1.080722e+00 
19 305 1.363398e-01 1.082265e+00 9.825595e-01 9.825595e-01 9.827552e-01 9.828402e-01 9.830889e-01 9.833749e-01 9.834598e-01 9.836573e-01 9.837702e-01 9.838912e-01 9.842768e-01 9.843757e-01 9.846542e-01 9.847929e-01 9.855339e-01 9.857847e-01 9.859311e-01 9.862248e-01 9.864259e-01 9.866592e-01 9.869671e-01 9.874439e-01 9.876236e-01 9.881024e-01 9.882789e-01 9.888044e-01 9.893926e-01 9.897223e-01 9.899053e-01 9.904237e-01 9.909531e-01 9.911172e-01 9.914153e-01 9.920987e-01 9.927933e-01 9.931973e-01 9.935943e-01 9.943796e-01 9.952624e-01 9.962247e-01 9.964708e-01 9.976214e-01 9.983056e-01 9.989339e-01 9.994534e-01 1.000610e+00 1.001153e+00 1.002171e+00 1.004698e+00 1.005243e+00 1.006449e+00 1.007801e+00 1.009778e+00 1.010560e+00 1.011708e+00 1.013290e+00 1.014400e+00 1.016494e+00 1.019003e+00 1.026076e+00 1.028876e+00 1.035259e+00 1.082265e+00 
20 321 1.344927e-01 1.083790e+00 9.818891e-01 9.818891e-01 9.819642e-01 9.821868e-01 9.823450e-01 9.826094e-01 9.827493e-01 9.828965e-01 9.831453e-01 9.831853e-01 9.836894e-01 9.839580e-01 9.842243e-01 9.846118e-01 9.847767e-01 9.849883e-01 9.851072e-01 9.855175e-01 9.856577e-01 9.859147e-01 9.862559e-01 9.868975e-01 9.873704e-01 9.874879e-01 9.878464e-01 9.883241e-01 9.888828e-01 9.890988e-01 9.895271e-01 9.900563e-01 9.905993e-01 9.909438e-01 9.913309e-01 9.917166e-01 9.925142e-01 9.928937e-01 9.936159e-01 9.943259e-01 9.952450e-01 9.958655e-01 9.969574e-01 9.971622e-01 9.976268e-01 9.987687e-01 9.998100e-01 1.000722e+00 1.001571e+00 1.003185e+00 1.004437e+00 1.005392e+00 1.006065e+00 1.007949e+00 1.009528e+00 1.010046e+00 1.011447e+00 1.012937e+00 1.016224e+00 1.017383e+00 1.018718e+00 1.026403e+00 1.030540e+00 1.038944e+00 1.083790e+00 
