%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=208119, 2023/05/29 16:1:7.22)
62 993  1.665303000000000000e+06 0 0 1.017852e+00 9.113614e-01 1.189960e+00 1.729224e-01 -2.825209e-01 6.759916e-02 1.491405e+00 -7.752747e-02 4.778386e-01 -1.453230e-01 1.376608e+00 -3.046595e-01 8.182362e-01 1.269297e+00 1.628113e+00 7.302671e-01 4.136032e-01 1.088270e+00 -1.378013e-01 1.037419e+00 6.869775e-01 1.369156e-01 -5.198214e-01 5.475083e-01 1.318893e+00 -3.988453e-02 1.100851e+00 1.532276e-01 5.387497e-01 4.843094e-01 4.200051e-01 3.753961e-01 1.203169e+00 4.290587e-01 2.601043e-01 -6.896062e-02 9.572362e-01 7.906512e-01 1.431187e+00 4.644337e-01 1.334608e+00 1.070808e+00 -5.281495e-01 9.115169e-01 9.377413e-01 1.180857e-01 4.471673e-01 4.556955e-01 8.760880e-01 9.198858e-01 5.481662e-02 1.405612e+00 -3.020692e-01 7.097733e-01 -1.513905e-01 -9.428642e-02 6.086208e-01 2.895777e-01 5.514455e-01 9.494378e-01 8.246034e-02 9.996328e-01 
63 1009  1.764003000000000000e+06 0 0 9.755951e-01 9.268027e-01 9.194034e-01 1.079461e-01 -4.323428e-01 1.590497e-01 1.547031e+00 -5.982462e-03 3.444393e-01 -6.465173e-02 1.352199e+00 -2.861820e-01 8.357218e-01 1.292999e+00 1.610243e+00 7.024473e-01 2.373473e-01 1.169037e+00 -2.359656e-02 1.136434e+00 7.317737e-01 1.414817e-01 -1.705936e-01 5.896851e-01 1.162084e+00 -1.118097e-01 1.239391e+00 1.126317e-01 4.867873e-01 5.679859e-01 4.446937e-01 4.106158e-01 1.096061e+00 4.608136e-01 3.444735e-01 -6.038193e-02 1.077645e+00 5.642568e-01 1.255897e+00 4.936071e-01 1.330965e+00 1.090781e+00 -4.458370e-01 8.511271e-01 1.035481e+00 -4.730274e-02 8.602630e-01 4.822166e-01 7.934822e-01 8.894029e-01 1.523444e-01 1.274979e+00 -1.019541e-01 6.543755e-01 2.664418e-02 -2.909618e-02 5.909137e-01 4.733401e-01 7.274822e-01 9.879652e-01 1.749090e-01 9.831407e-01 
64 1025  1.724316000000000000e+06 0 0 9.610940e-01 9.484389e-01 9.486727e-01 1.867493e-01 -3.531287e-01 2.638869e-01 1.390313e+00 -1.051029e-01 4.152520e-01 -8.650133e-02 1.482635e+00 -2.677675e-01 1.050754e+00 1.264596e+00 1.559374e+00 7.296526e-01 5.087427e-01 9.618113e-01 2.322794e-02 9.700510e-01 6.416499e-01 2.879511e-01 -3.420865e-01 5.769531e-01 1.238175e+00 2.278132e-01 1.027965e+00 1.650830e-01 5.458312e-01 4.311842e-01 3.624786e-01 3.604410e-01 1.087328e+00 5.590472e-01 4.503768e-01 4.425849e-02 1.060183e+00 6.546818e-01 1.208827e+00 4.497951e-01 1.385766e+00 1.131111e+00 -3.082997e-01 8.964847e-01 1.036063e+00 5.533165e-02 5.591780e-01 5.241341e-01 9.074739e-01 8.576173e-01 1.054855e-01 1.278245e+00 -2.360210e-01 7.403086e-01 2.317573e-02 -1.519356e-02 5.966511e-01 3.099511e-01 6.745460e-01 8.813572e-01 2.628736e-01 9.608521e-01 
65 1041  1.739669000000000000e+06 0 0 9.952000e-01 7.755296e-01 1.077633e+00 2.854321e-01 -3.337356e-01 2.593281e-01 1.695309e+00 -9.387249e-02 2.675354e-01 -6.649529e-03 1.347955e+00 -3.224683e-01 1.046164e+00 1.237961e+00 1.503520e+00 5.814471e-01 3.941552e-01 1.110140e+00 6.693908e-02 9.194036e-01 5.559596e-01 3.959991e-01 -3.130367e-01 4.256535e-01 1.172421e+00 2.375296e-01 1.022531e+00 2.444114e-01 5.378130e-01 5.700808e-01 3.856914e-01 3.541569e-01 9.857298e-01 5.303707e-01 4.180442e-01 9.791225e-02 9.771816e-01 8.449710e-01 1.303358e+00 4.265100e-01 1.421867e+00 1.190837e+00 -4.252486e-01 7.855514e-01 1.063527e+00 9.694841e-02 5.379804e-01 5.815553e-01 9.450872e-01 6.557995e-01 6.174096e-02 1.399614e+00 -1.724480e-01 5.721052e-01 -4.972831e-02 -2.061718e-02 6.155609e-01 3.815655e-01 5.985913e-01 1.034820e+00 3.247668e-01 8.965443e-01 
66 1057  1.212131000000000000e+06 0 0 1.023478e+00 8.783978e-01 9.527444e-01 3.673313e-01 -2.051133e-01 2.890434e-01 1.434856e+00 -1.762046e-01 3.581120e-01 -8.381003e-03 1.307354e+00 -2.843557e-01 9.703860e-01 1.491577e+00 1.453868e+00 6.026230e-01 3.441493e-01 1.176357e+00 -9.265908e-02 9.033653e-01 6.116085e-01 2.394961e-01 -4.541917e-01 4.644133e-01 1.125815e+00 1.284530e-01 8.892051e-01 2.406237e-01 4.799258e-01 7.007753e-01 2.573717e-01 4.614846e-01 9.615889e-01 6.116965e-01 4.992170e-01 1.045694e-01 8.049811e-01 7.098991e-01 1.364316e+00 3.755831e-01 1.409629e+00 1.179029e+00 -3.567264e-01 9.071918e-01 1.098770e+00 1.219470e-01 5.316994e-01 6.168023e-01 1.034420e+00 8.934417e-01 3.322444e-02 1.261828e+00 2.214994e-02 7.306708e-01 1.008025e-02 9.336276e-03 6.270453e-01 3.039309e-01 5.949837e-01 1.102831e+00 1.421369e-01 1.122708e+00 
67 1073  1.823061000000000000e+06 0 0 1.238169e+00 7.691768e-01 8.759443e-01 2.027105e-01 -1.975557e-01 4.090973e-01 1.251498e+00 1.286348e-01 2.031389e-01 2.379243e-02 1.268819e+00 -3.951398e-01 9.652727e-01 1.353931e+00 1.398340e+00 6.641941e-01 1.565929e-01 1.297924e+00 1.666254e-01 8.987629e-01 7.027649e-01 2.617356e-01 -3.606552e-01 6.980865e-01 1.272223e+00 1.193325e-01 9.883283e-01 2.868500e-01 3.206491e-01 5.610647e-01 2.940703e-01 5.460988e-01 1.034751e+00 5.534977e-01 4.525643e-01 -1.791405e-02 1.007810e+00 6.814406e-01 1.362821e+00 4.854814e-01 1.597962e+00 1.269594e+00 -2.507162e-01 8.795870e-01 1.238608e+00 1.385833e-01 6.084324e-01 5.187838e-01 1.082269e+00 1.032879e+00 1.910738e-01 1.481593e+00 -1.168978e-01 6.018994e-01 -3.630661e-02 1.377304e-02 6.655977e-01 4.123860e-01 7.245992e-01 1.053922e+00 1.715102e-01 1.180051e+00 
68 1089  1.936540000000000000e+06 0 0 1.069493e+00 7.397897e-01 9.703162e-01 1.741287e-01 -3.789081e-01 4.051769e-01 1.201055e+00 1.931734e-01 3.347245e-01 1.268820e-01 1.457500e+00 -2.023544e-01 1.064378e+00 1.360939e+00 1.430614e+00 5.232359e-01 4.087961e-01 9.884573e-01 -6.285745e-02 8.728151e-01 4.627040e-01 1.934884e-01 -2.285993e-01 5.384485e-01 1.304113e+00 1.815243e-01 1.078621e+00 2.882857e-01 3.886892e-01 7.692890e-01 3.450565e-01 3.856302e-01 1.036964e+00 5.593438e-01 4.377196e-01 -6.081460e-02 1.016431e+00 7.518679e-01 1.267036e+00 1.892500e-01 1.502048e+00 1.037155e+00 -4.709868e-01 8.561251e-01 1.082433e+00 -8.648930e-05 5.406140e-01 5.044102e-01 1.065086e+00 7.849649e-01 1.774589e-01 1.522331e+00 -2.759394e-01 6.238789e-01 1.574146e-01 -1.622017e-01 4.567018e-01 2.971690e-01 5.498635e-01 1.105663e+00 -3.558887e-02 1.172186e+00 
69 1105  2.014790000000000000e+06 0 0 1.119952e+00 6.977351e-01 1.125120e+00 3.073508e-01 -2.330003e-01 3.695075e-01 1.311745e+00 1.661143e-01 4.070191e-01 -1.430032e-01 1.352438e+00 -1.201690e-01 8.299920e-01 1.363103e+00 1.439969e+00 4.639772e-01 2.445905e-01 9.598258e-01 6.195331e-02 8.535423e-01 7.615174e-01 1.790513e-01 -2.185313e-01 3.064207e-01 1.531859e+00 -3.415498e-02 1.034720e+00 2.707263e-01 4.613928e-01 7.325479e-01 3.058077e-01 5.307210e-01 1.123994e+00 6.833280e-01 3.799912e-01 -7.939948e-02 8.122469e-01 5.711874e-01 1.374720e+00 4.305647e-01 1.577184e+00 1.015277e+00 -2.130714e-01 9.488319e-01 1.014192e+00 -5.468655e-02 5.895421e-01 3.332423e-01 9.227061e-01 7.422334e-01 9.588679e-02 1.438366e+00 -1.502823e-01 6.194053e-01 7.521665e-02 7.457634e-02 5.532389e-01 2.777217e-01 5.506465e-01 1.038135e+00 9.345267e-02 9.854116e-01 
70 1121  1.829127000000000000e+06 0 0 9.815994e-01 6.795697e-01 1.037186e+00 -3.938592e-02 -1.532904e-01 3.582065e-01 1.428856e+00 1.092076e-01 3.576217e-01 9.195696e-02 1.322992e+00 -3.172954e-01 1.137977e+00 1.358576e+00 1.532948e+00 5.743701e-01 9.947734e-02 1.082247e+00 -1.789210e-02 9.200278e-01 5.966629e-01 2.949347e-01 -2.584516e-01 4.110321e-01 1.280812e+00 2.067564e-02 1.212151e+00 1.715356e-01 4.170106e-01 7.109862e-01 3.139167e-01 4.381309e-01 1.092950e+00 6.362290e-01 2.667658e-01 1.028993e-01 9.273434e-01 6.646780e-01 1.324815e+00 4.442286e-01 1.475073e+00 1.109200e+00 -3.752132e-01 9.649518e-01 8.809804e-01 -3.901725e-02 6.717970e-01 3.667643e-01 8.865529e-01 1.008220e+00 1.714239e-01 1.445707e+00 1.690074e-02 7.266418e-01 6.393045e-02 -5.734078e-02 5.294410e-01 3.001589e-01 5.387794e-01 1.208295e+00 3.365049e-02 1.147711e+00 
71 1137  1.872833000000000000e+06 0 0 1.282876e+00 8.032380e-01 1.041021e+00 4.487949e-02 2.112283e-02 3.482207e-01 1.187950e+00 2.641842e-02 2.195931e-01 6.164957e-04 1.324359e+00 -1.493136e-01 9.640689e-01 1.483438e+00 1.414848e+00 6.079861e-01 2.624703e-01 9.917787e-01 -2.982409e-02 1.031739e+00 5.349539e-01 1.460748e-01 -2.096563e-01 3.996465e-01 1.422984e+00 -2.365797e-02 1.094587e+00 1.358428e-01 4.685032e-01 8.815982e-01 2.752820e-01 5.592664e-01 1.163476e+00 6.211492e-01 3.887350e-01 -1.218112e-01 7.775813e-01 5.857727e-01 1.231261e+00 3.665018e-01 1.543604e+00 1.090970e+00 -2.678585e-01 9.463672e-01 8.838268e-01 1.656515e-01 5.809000e-01 4.499207e-01 1.073954e+00 9.578243e-01 1.250459e-01 1.410012e+00 -2.717851e-01 8.115988e-01 1.318902e-01 2.402990e-02 7.112681e-01 4.637202e-01 5.430303e-01 1.000786e+00 1.658447e-01 1.122713e+00 
72 1153  1.739153000000000000e+06 0 0 8.961365e-01 7.751093e-01 1.153803e+00 3.655903e-01 -3.347553e-02 3.781233e-01 1.142488e+00 1.943100e-01 8.093270e-02 -2.125519e-02 1.219393e+00 -3.349256e-01 8.595851e-01 1.311763e+00 1.367631e+00 7.580688e-01 2.474128e-01 1.060371e+00 5.797580e-03 9.761043e-01 6.218844e-01 3.469179e-01 -1.230463e-01 5.621263e-01 1.217316e+00 1.543794e-01 1.140089e+00 2.764563e-01 5.912186e-01 8.572272e-01 3.730411e-01 5.303059e-01 1.063238e+00 5.809720e-01 3.444469e-01 -2.327424e-03 9.358315e-01 5.962136e-01 1.242803e+00 3.906924e-01 1.388279e+00 1.058478e+00 -3.033844e-01 9.359622e-01 9.368455e-01 -4.226409e-02 5.083263e-01 3.826391e-01 9.626059e-01 8.752363e-01 1.935756e-01 1.505924e+00 -3.042765e-01 6.907892e-01 9.877227e-02 -7.800239e-02 5.517850e-01 3.754901e-01 6.678184e-01 1.112894e+00 1.808146e-01 1.148753e+00 
73 1169  1.571876000000000000e+06 0 0 9.076509e-01 6.641099e-01 1.305439e+00 2.187160e-01 1.771290e-01 4.519375e-01 1.215791e+00 1.592490e-01 6.495119e-02 2.126416e-01 1.280441e+00 -2.932757e-01 9.157749e-01 1.345971e+00 1.367289e+00 6.774709e-01 2.734662e-01 1.045169e+00 -1.633344e-02 9.733088e-01 6.752279e-01 2.687797e-01 -2.009554e-01 6.507589e-01 1.366339e+00 -3.314959e-02 1.015705e+00 3.445310e-01 5.413563e-01 8.794866e-01 5.231503e-01 4.123918e-01 9.331358e-01 4.065430e-01 4.367013e-01 -1.538397e-01 9.348976e-01 8.243358e-01 1.297223e+00 2.775290e-01 1.476664e+00 1.100194e+00 -2.067395e-01 1.021757e+00 1.001008e+00 1.331712e-01 6.632756e-01 3.194183e-01 9.561053e-01 7.078617e-01 2.532258e-01 1.673743e+00 -4.009995e-01 8.185129e-01 1.075017e-01 -4.880543e-02 5.623634e-01 2.387600e-01 6.813981e-01 1.226737e+00 1.631188e-01 1.089581e+00 
74 1185  1.824794000000000000e+06 0 0 8.974392e-01 7.185988e-01 1.228355e+00 2.791057e-01 -9.803207e-02 4.223471e-01 1.237237e+00 2.768702e-01 2.238882e-02 9.370985e-02 1.156896e+00 -3.368890e-01 9.538126e-01 1.322453e+00 1.575669e+00 6.476358e-01 9.007345e-02 9.083287e-01 -8.130696e-02 7.916552e-01 6.701223e-01 1.679901e-01 -2.698585e-01 7.113817e-01 1.442730e+00 5.205543e-02 1.079674e+00 2.931686e-01 4.342110e-01 9.751301e-01 3.969651e-01 4.075514e-01 8.500124e-01 3.740926e-01 4.717185e-01 -1.363784e-01 9.212787e-01 7.021804e-01 1.387999e+00 1.333116e-01 1.519476e+00 1.104277e+00 -2.886808e-01 8.836997e-01 1.033717e+00 1.610771e-01 4.756822e-01 3.138156e-01 9.088382e-01 1.100572e+00 2.191050e-01 1.532357e+00 -2.735961e-01 7.931377e-01 2.376765e-01 5.444777e-02 6.460672e-01 4.539535e-01 5.873094e-01 1.187444e+00 8.930437e-02 1.245381e+00 
75 1201  1.891463000000000000e+06 0 0 1.075214e+00 9.157274e-01 1.203140e+00 9.925219e-02 4.009042e-02 4.653615e-01 1.228152e+00 5.008511e-02 4.655433e-02 1.987052e-01 1.180993e+00 -3.036135e-01 1.107569e+00 1.215517e+00 1.174969e+00 4.512937e-01 3.362912e-01 1.031269e+00 -3.012009e-01 9.486203e-01 7.101702e-01 2.167518e-01 -1.748361e-01 5.521251e-01 1.246170e+00 4.601548e-03 9.970078e-01 2.932273e-01 4.136212e-01 7.752246e-01 3.661688e-01 4.027393e-01 8.442726e-01 4.415111e-01 5.562921e-01 -1.914548e-01 9.436564e-01 8.402774e-01 1.103445e+00 1.369056e-01 1.461610e+00 1.181880e+00 -2.567609e-01 8.016924e-01 9.302670e-01 1.483934e-01 5.020269e-01 4.510380e-01 9.693066e-01 9.941018e-01 2.936206e-01 1.596350e+00 -4.200552e-01 7.567168e-01 -4.779807e-02 -2.667366e-02 5.524825e-01 2.974383e-01 6.319580e-01 1.221754e+00 3.142491e-01 1.144251e+00 
76 1217  1.758878000000000000e+06 0 0 8.446468e-01 7.486957e-01 1.273359e+00 3.775889e-01 -1.855091e-01 4.359225e-01 1.137338e+00 9.717438e-02 -4.541478e-02 1.415001e-01 1.154874e+00 -2.392897e-01 1.087162e+00 1.175453e+00 1.277392e+00 5.988201e-01 1.147276e-01 1.026638e+00 -2.742845e-02 7.264488e-01 5.047420e-01 1.546305e-01 -2.923783e-01 6.097905e-01 1.276304e+00 2.004896e-01 9.616206e-01 3.649932e-01 6.811594e-01 1.049414e+00 3.163087e-01 1.774069e-01 9.383094e-01 4.986816e-01 4.421321e-01 -2.013102e-01 7.723641e-01 6.102832e-01 1.023583e+00 2.648746e-01 1.589121e+00 1.054746e+00 -2.870446e-01 8.959683e-01 1.020113e+00 2.073041e-01 6.236885e-01 3.619282e-01 1.137235e+00 8.046469e-01 4.716850e-01 1.592610e+00 -2.100495e-01 8.604406e-01 3.610102e-02 -6.436635e-02 5.180328e-01 4.010283e-01 6.705821e-01 1.220324e+00 1.419321e-01 1.279413e+00 
77 1233  2.032120000000000000e+06 0 0 1.008767e+00 7.429566e-01 1.203096e+00 2.853328e-01 -3.360413e-01 5.528230e-01 1.168543e+00 2.059298e-01 1.743251e-02 7.788750e-02 9.238172e-01 -2.320118e-01 8.895201e-01 1.110588e+00 1.200128e+00 4.377156e-01 1.263429e-01 1.028680e+00 -2.106486e-01 9.113349e-01 5.741638e-01 5.106882e-02 -2.905023e-01 5.805872e-01 1.335718e+00 1.674703e-02 8.931244e-01 3.379705e-01 6.489393e-01 9.758301e-01 3.445767e-01 5.301679e-01 1.033437e+00 4.851938e-01 3.459290e-01 -1.424435e-01 9.233303e-01 6.694081e-01 1.031451e+00 2.308366e-01 1.452692e+00 1.114054e+00 -2.362096e-01 8.142656e-01 1.070214e+00 1.179804e-01 4.398616e-01 5.230692e-01 9.895520e-01 9.057990e-01 4.372711e-01 1.461419e+00 -1.040390e-01 1.045034e+00 -4.521733e-02 -5.287522e-02 5.723466e-01 3.782664e-01 6.679872e-01 1.133609e+00 3.748882e-02 1.167722e+00 
78 1249  1.951718000000000000e+06 0 0 9.377863e-01 7.986936e-01 1.216739e+00 1.966090e-01 -2.080786e-01 5.882538e-01 1.294588e+00 4.715360e-02 1.392696e-01 3.391711e-02 9.586236e-01 -2.732781e-01 1.132711e+00 1.145568e+00 1.135748e+00 3.578380e-01 1.152709e-01 9.609919e-01 -7.673558e-02 1.033347e+00 6.745237e-01 5.248703e-03 -3.467355e-01 6.179600e-01 1.243935e+00 2.474370e-02 1.016427e+00 2.646312e-01 6.812836e-01 7.352065e-01 2.606748e-01 3.389290e-01 9.588920e-01 5.228857e-01 2.955114e-01 -1.329711e-01 1.016177e+00 5.073581e-01 1.276004e+00 2.361529e-01 1.447395e+00 1.137440e+00 -3.838801e-01 7.805947e-01 1.038160e+00 8.875068e-02 6.743350e-01 4.586243e-01 9.759769e-01 7.176793e-01 4.403637e-01 1.580883e+00 -2.002722e-02 8.850333e-01 -2.412151e-02 -9.659296e-02 7.254936e-01 4.283654e-01 7.723344e-01 1.153970e+00 5.819486e-02 1.017528e+00 
79 1265  1.946408000000000000e+06 0 0 9.852520e-01 6.876288e-01 1.215038e+00 1.761193e-01 -8.846424e-02 5.665771e-01 1.118287e+00 2.155692e-01 3.323196e-02 6.372855e-02 9.214428e-01 -3.785072e-01 1.213927e+00 1.095072e+00 1.089459e+00 5.901555e-01 2.658045e-02 1.050336e+00 -2.050691e-01 9.519012e-01 5.856162e-01 -7.286235e-02 -2.793688e-01 7.266828e-01 1.292045e+00 4.467678e-03 8.363353e-01 3.264701e-01 7.603393e-01 6.978558e-01 4.270201e-01 3.528920e-01 9.724334e-01 3.245728e-01 3.801856e-01 -3.009019e-01 9.765362e-01 5.941426e-01 1.181260e+00 2.601190e-01 1.448258e+00 1.074023e+00 -3.698274e-01 7.977292e-01 1.010767e+00 2.717987e-02 6.124478e-01 5.863269e-01 1.021832e+00 7.955939e-01 3.798193e-01 1.540348e+00 -1.438470e-01 7.322242e-01 -9.473276e-02 5.632141e-02 8.334330e-01 3.446884e-01 7.332541e-01 1.050535e+00 1.490235e-01 1.249082e+00 
80 1281  1.870905000000000000e+06 0 0 9.018119e-01 7.889034e-01 1.233445e+00 2.359858e-01 2.761763e-02 4.177819e-01 1.227809e+00 3.896292e-01 2.293749e-02 9.399893e-02 7.385764e-01 -3.725100e-01 1.131295e+00 1.073371e+00 1.109674e+00 4.820986e-01 5.327471e-02 9.446758e-01 -1.835128e-01 8.469914e-01 5.345462e-01 -2.018882e-01 -1.466416e-01 5.301779e-01 1.234191e+00 3.007153e-02 7.454330e-01 2.236115e-01 5.898422e-01 7.489159e-01 2.173867e-01 2.482075e-01 1.067066e+00 5.556733e-01 3.192780e-01 -1.718212e-01 8.986476e-01 6.454246e-01 1.299639e+00 2.620739e-02 1.651002e+00 9.954304e-01 -3.328017e-01 7.609026e-01 1.095874e+00 2.476997e-01 5.621218e-01 4.558314e-01 9.763628e-01 8.285305e-01 3.547719e-01 1.523987e+00 -1.633620e-01 7.303785e-01 -9.449892e-02 2.570873e-02 8.158324e-01 2.550375e-01 9.129924e-01 1.030035e+00 -1.163558e-01 1.026195e+00 
81 1297  1.305792000000000000e+06 0 0 8.151289e-01 6.979253e-01 1.291392e+00 3.284592e-01 -1.577876e-01 5.569012e-01 1.112631e+00 1.604920e-01 1.591962e-02 1.206690e-01 9.099594e-01 -1.662170e-01 1.142646e+00 9.965332e-01 1.164072e+00 4.875818e-01 2.157807e-01 9.287869e-01 9.905844e-02 1.108744e+00 4.393428e-01 -1.228908e-02 -1.824697e-01 6.915974e-01 1.122273e+00 9.475318e-02 9.115761e-01 4.673019e-01 5.652313e-01 7.160492e-01 2.719525e-01 3.160340e-01 8.605621e-01 4.649702e-01 5.556414e-01 -1.689765e-01 8.113860e-01 5.865987e-01 1.112294e+00 2.453304e-01 1.624553e+00 1.070904e+00 -4.022301e-01 7.824850e-01 1.071681e+00 2.558533e-01 6.551038e-01 5.644999e-01 9.306425e-01 9.992191e-01 4.960576e-01 1.302160e+00 -8.257123e-02 7.041543e-01 1.958211e-02 -6.149773e-02 6.923681e-01 3.836706e-01 8.068010e-01 9.197975e-01 5.568094e-02 1.025654e+00 
82 1313  1.835517000000000000e+06 0 0 8.670612e-01 6.761472e-01 1.127056e+00 4.376919e-01 -3.376729e-02 8.082060e-01 1.084826e+00 2.540709e-01 -9.032333e-02 -6.644022e-02 8.946355e-01 -2.097563e-01 1.209835e+00 1.111127e+00 1.042800e+00 6.294617e-01 3.069274e-01 9.960313e-01 3.027877e-02 8.795921e-01 6.116474e-01 -5.607292e-02 -4.074632e-01 7.129057e-01 1.199225e+00 8.371280e-02 7.112423e-01 5.239142e-01 5.187087e-01 7.312138e-01 3.298694e-01 3.669298e-01 7.990958e-01 3.116726e-01 4.408464e-01 -1.437278e-01 9.361134e-01 5.278054e-01 1.276594e+00 1.527565e-02 1.656827e+00 1.033686e+00 -3.129075e-01 7.752475e-01 1.191167e+00 1.413053e-01 4.785882e-01 3.502184e-01 9.909881e-01 1.046668e+00 6.172408e-01 1.568858e+00 -1.007949e-02 8.689351e-01 -4.914979e-02 8.563340e-02 7.485615e-01 3.493370e-01 7.656984e-01 1.087590e+00 -1.158908e-01 1.174237e+00 
83 1329  1.920626000000000000e+06 0 0 7.670141e-01 7.856127e-01 1.101009e+00 3.695114e-01 -1.955938e-01 5.109338e-01 1.044427e+00 1.955537e-01 -1.007010e-02 1.967162e-01 8.428761e-01 -2.607858e-01 1.159211e+00 9.996651e-01 1.097705e+00 7.251586e-01 1.532873e-01 9.716731e-01 -4.442651e-02 8.541346e-01 4.215607e-01 -3.034164e-02 -3.202718e-01 5.760112e-01 1.130328e+00 -4.470204e-02 8.703902e-01 4.088489e-01 5.564865e-01 6.568022e-01 2.932187e-01 3.873264e-01 7.108354e-01 4.528348e-01 4.363286e-01 -2.238057e-01 7.916144e-01 5.298744e-01 1.328537e+00 -6.394416e-02 1.678551e+00 9.281292e-01 -2.994588e-01 7.283155e-01 1.111918e+00 2.850505e-01 5.436584e-01 4.496576e-01 1.041734e+00 8.422596e-01 3.737973e-01 1.563917e+00 -4.887816e-02 7.828543e-01 -8.314649e-02 -5.782820e-02 6.838051e-01 1.844097e-01 7.709441e-01 9.991474e-01 5.272634e-02 1.084931e+00 
84 1345  1.562259000000000000e+06 0 0 8.053019e-01 8.500544e-01 1.268489e+00 3.826148e-01 -2.032328e-01 5.664108e-01 1.213964e+00 1.230008e-01 4.478513e-02 1.298362e-01 9.797495e-01 -1.174666e-01 1.183845e+00 9.363210e-01 1.069475e+00 5.539901e-01 1.549905e-01 7.851593e-01 6.570533e-02 9.596104e-01 4.426752e-01 -1.601762e-01 -3.416498e-01 5.346589e-01 1.064058e+00 -5.857038e-02 8.575140e-01 4.162237e-01 4.524736e-01 7.604144e-01 2.164983e-01 1.788872e-01 7.670713e-01 7.282653e-01 4.622014e-01 -1.438027e-01 8.478984e-01 5.186062e-01 1.254536e+00 9.809308e-02 1.715336e+00 1.106426e+00 -3.639238e-01 7.011377e-01 1.149085e+00 2.279779e-01 4.311590e-01 3.097893e-01 1.139756e+00 1.023397e+00 3.083880e-01 1.657199e+00 -2.323568e-01 8.101977e-01 -4.392340e-02 -2.595692e-02 7.463769e-01 3.038234e-01 9.396567e-01 9.415758e-01 7.747110e-02 1.002921e+00 
85 1361  1.813282000000000000e+06 0 0 8.190541e-01 8.000651e-01 1.275460e+00 5.249864e-01 -1.241179e-01 6.375169e-01 1.191631e+00 3.186997e-01 3.747669e-02 2.221308e-01 9.871455e-01 -9.252940e-02 1.196143e+00 9.368259e-01 1.035801e+00 6.274122e-01 1.097557e-01 9.050395e-01 1.009458e-01 9.983425e-01 5.560992e-01 -2.993307e-02 -9.296013e-02 6.795214e-01 1.113170e+00 -4.640730e-02 9.403057e-01 5.781174e-01 3.357881e-01 8.932882e-01 3.250183e-01 3.383472e-01 6.762199e-01 7.693765e-01 6.206990e-01 -3.518301e-01 9.485742e-01 6.953575e-01 1.331703e+00 1.229131e-01 1.637948e+00 1.177377e+00 -2.920485e-01 8.440061e-01 1.225792e+00 3.475747e-01 6.117610e-01 3.918268e-01 1.040255e+00 8.769335e-01 3.710609e-01 1.503210e+00 -9.412286e-02 8.127085e-01 -1.846486e-02 -1.112148e-01 7.154436e-01 3.791396e-01 7.670311e-01 9.315779e-01 -2.146626e-02 1.025709e+00 
86 1377  1.897156000000000000e+06 0 0 8.847338e-01 8.126295e-01 1.234178e+00 2.604068e-01 -1.970363e-01 4.056060e-01 1.212492e+00 2.071168e-01 1.837391e-01 2.651873e-01 9.089518e-01 -1.901616e-01 1.228475e+00 1.164380e+00 1.191953e+00 7.093264e-01 3.958194e-01 9.364307e-01 -4.258639e-02 9.760349e-01 6.770888e-01 5.423891e-02 -3.530503e-01 8.020846e-01 1.275828e+00 -9.281095e-02 8.418783e-01 3.147516e-01 5.055149e-01 7.755653e-01 2.143826e-01 3.066347e-01 8.025579e-01 5.724035e-01 4.120556e-01 -2.869917e-01 9.518021e-01 4.007210e-01 1.261941e+00 1.616476e-01 1.636677e+00 1.170812e+00 -3.068168e-01 7.632608e-01 1.184729e+00 1.585286e-01 6.322753e-01 4.140205e-01 1.252915e+00 1.109250e+00 3.000101e-01 1.511636e+00 -7.467089e-02 8.294101e-01 -2.311527e-01 -3.829042e-02 6.386451e-01 5.267332e-01 7.939910e-01 9.708292e-01 -1.205623e-01 9.903478e-01 
87 1393  1.706271000000000000e+06 0 0 8.434949e-01 8.368810e-01 1.231789e+00 2.886373e-01 -9.106743e-02 5.481591e-01 1.221267e+00 4.194769e-01 1.446762e-01 2.417396e-01 9.359648e-01 -2.299163e-01 1.126882e+00 1.076796e+00 1.170676e+00 6.340527e-01 2.532031e-01 9.945698e-01 -1.552394e-01 1.074906e+00 4.754120e-01 -1.904158e-01 -3.254380e-01 8.073698e-01 1.177762e+00 -2.904585e-02 9.786614e-01 4.257345e-01 3.783752e-01 9.146669e-01 1.363009e-01 2.454634e-01 6.697434e-01 7.054914e-01 5.409350e-01 -2.944266e-01 1.122886e+00 5.437509e-01 1.154531e+00 1.050081e-01 1.583861e+00 1.060409e+00 -3.627831e-01 7.914578e-01 1.077730e+00 3.390349e-01 5.825843e-01 4.028974e-01 1.123365e+00 8.293876e-01 3.565344e-01 1.641461e+00 -1.499362e-01 6.650317e-01 -3.594336e-04 -2.923922e-02 7.096224e-01 3.487969e-01 9.226160e-01 9.019217e-01 -2.016149e-01 1.170705e+00 
