%  columns="iteration, evaluation, void, void, void, xmean" (startseed=208119, 2023/05/29 16:1:7.22)
0 1 0 0 0 7.488074e-01 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00 7.250457e-01 1.000000e+00 0.000000e+00 3.997735e-01 5.304973e-01 1.000000e+00 0.000000e+00 4.133789e-01 6.275488e-01 8.732697e-01 7.645851e-01 3.065617e-01 7.578943e-01 0.000000e+00 1.000000e+00 8.721304e-01 4.131662e-01 0.000000e+00 1.420657e-01 5.829407e-01 0.000000e+00 9.385883e-01 6.441591e-01 1.135363e-02 1.000000e+00 5.058010e-01 6.725860e-01 1.000000e+00 0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 4.660420e-01 1.000000e+00 8.257921e-01 7.390634e-02 8.484998e-01 1.000000e+00 1.164955e-01 3.996872e-01 1.195120e-01 5.730357e-01 4.729218e-01 1.618871e-01 9.866884e-01 0.000000e+00 8.887585e-01 9.991028e-01 0.000000e+00 2.480880e-01 7.920589e-02 6.110694e-01 1.000000e+00 3.480947e-01 1.000000e+00 
1 17 0 0 0 6.512649e-01 2.280284e-01 8.295065e-01 6.288436e-02 4.541087e-02 7.119721e-01 9.728845e-01 -1.896067e-02 3.819603e-01 5.655124e-01 1.015468e+00 -8.625177e-02 3.816409e-01 5.520585e-01 9.765693e-01 7.184285e-01 3.790611e-01 6.623889e-01 9.460541e-02 8.862313e-01 8.299434e-01 5.244877e-01 7.340209e-02 1.334772e-01 7.098243e-01 5.672957e-02 8.470104e-01 5.610252e-01 1.495900e-01 1.123765e+00 5.382854e-01 5.828162e-01 1.031039e+00 2.393382e-02 1.033055e+00 6.271295e-03 1.040019e+00 1.047124e+00 9.383242e-01 5.104638e-01 8.842538e-01 9.600653e-01 9.515485e-02 1.055020e+00 9.729075e-01 6.603138e-02 3.549859e-01 1.219374e-01 6.689273e-01 3.993683e-01 2.249213e-01 1.006172e+00 -1.393502e-01 8.777276e-01 8.491288e-01 3.300568e-02 1.709380e-01 1.784517e-01 4.714270e-01 1.043340e+00 5.381282e-01 1.155848e+00 
2 33 0 0 0 5.711308e-01 3.332091e-01 7.582007e-01 7.084368e-02 3.622966e-02 5.280095e-01 1.057313e+00 -2.057270e-02 4.639035e-01 7.258028e-01 1.103137e+00 -1.574998e-01 3.625727e-01 4.724220e-01 9.776829e-01 7.935597e-01 2.846325e-01 7.445243e-01 8.942312e-02 8.427285e-01 7.968322e-01 5.845294e-01 -2.258665e-02 2.056831e-01 7.414818e-01 2.192044e-01 1.006893e+00 4.608734e-01 1.912851e-01 1.239847e+00 6.521634e-01 7.870097e-01 8.723467e-01 1.339371e-01 1.081738e+00 -1.092908e-01 1.020607e+00 1.015735e+00 9.215312e-01 2.247659e-01 9.617178e-01 1.037857e+00 1.361519e-02 9.816694e-01 8.391184e-01 -1.603380e-02 4.474492e-01 2.490962e-01 7.254756e-01 4.169159e-01 1.689226e-01 1.118130e+00 -3.829283e-02 8.538134e-01 7.506188e-01 -1.107237e-01 2.885902e-01 9.591975e-02 4.630040e-01 1.137515e+00 4.958528e-01 1.073384e+00 
3 49 0 0 0 6.036715e-01 2.979509e-01 8.766562e-01 4.193873e-02 -8.056185e-02 3.329878e-01 1.036138e+00 -5.482906e-02 5.417454e-01 6.310478e-01 1.133708e+00 -9.742289e-02 3.297014e-01 4.912820e-01 1.012535e+00 7.625260e-01 3.242247e-01 7.930518e-01 9.556929e-02 8.657151e-01 7.378829e-01 5.358076e-01 1.790828e-02 1.953918e-01 8.667470e-01 2.462641e-01 1.165327e+00 4.172381e-01 2.619924e-01 1.325066e+00 6.349108e-01 6.892876e-01 8.231088e-01 7.996832e-02 1.032908e+00 -6.011687e-02 8.019157e-01 1.030140e+00 1.004859e+00 1.898790e-01 8.852251e-01 1.062771e+00 6.799140e-02 9.535411e-01 8.377905e-01 -6.659878e-02 4.519192e-01 3.039441e-01 7.090563e-01 4.461858e-01 1.492028e-01 1.091827e+00 -7.097496e-02 7.867186e-01 6.114598e-01 -5.408793e-02 2.685867e-01 -3.754013e-02 4.330011e-01 1.153465e+00 5.800224e-01 1.132297e+00 
4 65 0 0 0 6.962996e-01 3.205873e-01 9.059895e-01 -9.722406e-04 -1.917193e-01 4.288236e-01 9.340013e-01 -5.138700e-02 5.402432e-01 6.704211e-01 1.202975e+00 -7.705820e-02 2.289793e-01 4.489124e-01 9.062391e-01 7.747518e-01 2.668474e-01 7.852761e-01 -1.105705e-01 8.337234e-01 6.959750e-01 4.751592e-01 2.498412e-03 1.551017e-01 9.596138e-01 2.861729e-01 1.194905e+00 4.090795e-01 2.284212e-01 1.379799e+00 7.981788e-01 7.808899e-01 8.830106e-01 -8.659830e-02 8.556801e-01 -9.712947e-02 8.277726e-01 9.862864e-01 1.126094e+00 2.362841e-01 9.620692e-01 1.017457e+00 8.889852e-02 9.645649e-01 8.491845e-01 1.443227e-02 5.831377e-01 2.558073e-01 8.002142e-01 4.898109e-01 7.243868e-02 9.801031e-01 1.344304e-02 7.392601e-01 4.879655e-01 -7.349950e-02 1.722871e-01 6.039024e-02 4.395486e-01 1.091552e+00 5.172155e-01 1.176106e+00 
5 81 0 0 0 7.183975e-01 2.974532e-01 8.015713e-01 6.563696e-02 -2.765005e-01 4.836706e-01 1.031646e+00 -1.317347e-01 4.903728e-01 7.277413e-01 1.175353e+00 -7.109794e-02 3.196777e-01 5.359487e-01 9.088711e-01 7.604806e-01 1.605379e-01 8.406893e-01 5.792516e-03 9.150400e-01 6.106848e-01 4.810839e-01 -5.939224e-02 1.130757e-01 7.929670e-01 2.533953e-01 1.197906e+00 4.193752e-01 2.709033e-01 1.391764e+00 8.731007e-01 8.220025e-01 1.017462e+00 -5.876030e-02 8.628779e-01 -1.200378e-01 7.870702e-01 9.481716e-01 1.032988e+00 4.234140e-01 9.652104e-01 1.108496e+00 2.288713e-01 1.046075e+00 7.976360e-01 1.343632e-01 5.867267e-01 2.878984e-01 7.609060e-01 4.264805e-01 1.302429e-01 9.651067e-01 7.293730e-04 8.035860e-01 4.525803e-01 -1.542547e-01 1.579374e-01 -5.022065e-02 4.339797e-01 1.079933e+00 4.969246e-01 1.116898e+00 
6 97 0 0 0 7.302270e-01 2.184877e-01 7.842459e-01 6.635424e-03 -2.632220e-01 4.171662e-01 1.000860e+00 -2.116602e-01 4.155954e-01 6.357180e-01 1.202274e+00 -1.907325e-01 2.999584e-01 6.040648e-01 9.947703e-01 8.217927e-01 1.339835e-01 8.072561e-01 9.013741e-02 9.931785e-01 6.182514e-01 4.767523e-01 -1.026451e-02 6.624619e-02 8.066118e-01 1.722133e-01 1.325146e+00 4.256777e-01 3.141024e-01 1.428281e+00 8.131475e-01 8.838387e-01 8.429248e-01 -1.264441e-02 9.690577e-01 -1.524960e-01 8.426377e-01 9.365719e-01 1.076497e+00 3.589724e-01 9.938107e-01 1.120362e+00 1.994235e-01 1.074204e+00 7.818417e-01 1.505572e-01 4.839886e-01 2.473523e-01 8.244210e-01 3.731545e-01 1.134864e-01 9.071893e-01 -8.953717e-02 7.155135e-01 4.201169e-01 -7.226276e-02 1.880548e-01 1.474491e-02 4.072280e-01 1.099204e+00 4.106538e-01 1.221386e+00 
7 113 0 0 0 7.221681e-01 1.973776e-01 8.821530e-01 1.826556e-01 -2.173102e-01 5.959338e-01 1.055504e+00 -2.553445e-01 4.242330e-01 6.125054e-01 1.158633e+00 -2.372959e-01 3.466963e-01 5.691601e-01 1.147078e+00 7.555531e-01 2.392993e-01 9.107776e-01 3.390839e-02 1.055055e+00 5.050779e-01 4.517136e-01 -9.383105e-02 6.953899e-02 8.857437e-01 1.885867e-01 1.341949e+00 3.606348e-01 2.134888e-01 1.466961e+00 7.162368e-01 9.167240e-01 8.503290e-01 -2.791727e-02 9.171846e-01 -2.663803e-01 9.000477e-01 9.867272e-01 1.039280e+00 2.581519e-01 1.083009e+00 1.041080e+00 1.691084e-01 9.938094e-01 8.262647e-01 1.059510e-01 6.132149e-01 2.354266e-01 8.287075e-01 3.571311e-01 1.504977e-01 1.016034e+00 -1.478977e-01 6.651157e-01 4.018212e-01 -9.029852e-02 2.232042e-01 2.117438e-02 3.759487e-01 1.120158e+00 3.285881e-01 1.258716e+00 
8 129 0 0 0 7.589327e-01 1.434760e-01 9.461323e-01 2.754709e-01 -2.333229e-01 7.485449e-01 9.991062e-01 -2.710960e-01 3.605601e-01 5.282219e-01 1.112636e+00 -2.722825e-01 3.163583e-01 5.773410e-01 1.155390e+00 7.412425e-01 2.143948e-01 8.776220e-01 6.095334e-02 8.811350e-01 6.765750e-01 4.287414e-01 -1.223940e-01 1.487209e-01 8.343098e-01 2.591169e-01 1.221833e+00 3.170747e-01 2.436763e-01 1.412443e+00 7.449974e-01 9.378374e-01 8.650905e-01 -1.321828e-01 7.859873e-01 -2.653566e-01 1.014759e+00 9.517523e-01 1.067026e+00 3.821141e-01 1.043061e+00 1.040358e+00 1.944695e-01 9.628855e-01 7.515162e-01 2.396735e-01 5.569697e-01 1.482146e-01 6.660287e-01 3.723248e-01 1.238952e-01 9.637297e-01 -6.181720e-02 6.988215e-01 4.113715e-01 -1.162926e-01 7.488260e-02 6.762108e-02 3.199711e-01 1.161790e+00 3.909698e-01 1.305511e+00 
9 145 0 0 0 6.967796e-01 2.010533e-01 1.029587e+00 3.934341e-01 -2.306586e-01 7.369631e-01 1.145971e+00 -1.796735e-01 1.794195e-01 5.304797e-01 1.034883e+00 -4.086967e-01 1.990368e-01 5.877339e-01 1.251153e+00 7.652269e-01 2.261145e-01 9.567703e-01 8.825323e-02 8.184206e-01 6.652935e-01 4.691612e-01 -2.053458e-01 1.489051e-01 7.459421e-01 1.536361e-01 1.348459e+00 3.854480e-01 3.555912e-01 1.505106e+00 7.936435e-01 9.340058e-01 8.090575e-01 -9.174066e-02 8.483100e-01 -2.830328e-01 1.026111e+00 1.053987e+00 1.125403e+00 4.310764e-01 1.072075e+00 1.069744e+00 1.944000e-01 1.013356e+00 6.708883e-01 1.501263e-01 5.556716e-01 1.719638e-01 6.634752e-01 4.245887e-01 1.526205e-01 8.347226e-01 -1.203889e-01 6.956247e-01 5.013582e-01 -2.225832e-01 1.330752e-01 1.742427e-01 3.632137e-01 1.208422e+00 2.871275e-01 1.374543e+00 
